id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
326568770432012,Pensilia,1,24,8,2,0,0,0,0,34,6,"Hỏi đáp cùng Bs Thảo | Mụ.n trứng cá, trứng cá đỏ.",2024-03-21T18:40:48.975111,['blob:https://www.facebook.com/8197bd0a-ce6b-488c-a682-7e3dc96e8d6a'],https://scontent.fsgn2-4.fna.fbcdn.net/v/t15.5256-10/421160799_936404367790370_6427066964885735954_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HcJYLuwfG1IAX-1h5q4&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfB7Ck_91gkTZE3LtdWLgKn_ekUpIA6G7YD-Hn9Jm91cNA&oe=66038C25,https://www.facebook.com/pensilia/videos/326568770432012/?__cft__[0]=AZX4-C_xueJp86jUWQo8U3Hnz9VVCi33jWB3N_jo6cwox_6aS7b3REM2Ckkzaeec77BiXiO_mHya-iNGAV7AaCANt0ceXmiBYNbZX6gxQjTIOxOJCkGHS9YECdiWAJKUdsz80sjMMuj41pwOFF66BIxeQWlfMzbzJDgSip3m11m_s4PEtS0i3BSW7YUgw66RsCowmPZw55ScJ2hSaeNnIK6kYdC4a1EiMiVp_RNjl5V-LA&__tn__=%2CO%2CP-R
pfbid0rH8x5Pcq6PBzm3wmppRSEWZGFhgMRiavDpz7r8N3cqR64JvDszs6vnuqNLLC6kVFl,Pensilia,0,5,4,0,0,0,0,0,9,1," Đặt dấu CHẤM HẾT với tình trạng RỤNG TÓC - HÓI ĐẦU Pensilia đã từng chia sẻ rất nhiều câu chuyện về làn da mà phòng khám đã từng tiếp nhận. Thì không chỉ dừng ở da mặt, da cơ thể mà da đầu cũng là một vấn đề ""nan giản"". Đa phần các khách hàng vấn đề về tóc thường sẽ là chị em phụ nữ. Vì mãi tóc là một trong những ""vũ khí sắc đẹp"" mà phụ nữ rất nâng niu và yêu thương. Bất kỳ tình trạng nào ảnh hưởng đến mái tóc cũng khiến họ cảm thấy lo lắng và tự ti. Trường hợp dưới đây là một cô khách đến với phòng khám để được điều trị về vấn đề tóc thưa, rụng nhiều. Theo cô chia sẻ ngày trước tóc cô dài và dày, chắc khỏe và đen bóng. Nhưng theo thời gian tuổi tác, nội tiết tố cộng thêm việc sinh nở tóc đã dần thưa đi và yếu hẳn. Từ thời điểm sau sinh đến tuổi trung niên hầu như điều làm cô cảm thấy tự ti chính là mái tóc quá mỏng. Nặng nề hơn cả là ở phần đỉnh tóc lộ hẳn một mảng da đầu. Dù đã áp dụng nhiều phương pháp như xịt kích mọc, dầu gội thiên nhiên, massage da đầu và vô vàn những cách khác. Tuy nhiên không một giải pháp nào có hiệu quả thật sự, tóc vẫn rụng và vẫn thưa. May mắn thay chị đã tìm đến với Pensilia đã được thăm khám và thực hiện phác đồ dành riêng cho tóc. Và sau một thời gian ""trái ngọt"" đã đến với chị, tốc độ tóc mọc nhanh hơn. Sợi tóc dày, chắc khỏe và nhiều hơn hẳn. Rõ rệt nhất là phần đỉnh đã được san bằng không còn lộ da đầu như trước. Ở thời điệm hiện tại, cô vẫn duy trì đến tái khám đúng hẹn để được bác sĩ kiểm tra lại da đầu. Và cô rất hài lòng với mái tóc và cảm thấy tự tin hơn hẳn về diện mạo của mình. Bạn đang gặp phải tình trạng như trên, đừng đắn đo hãy liên hệ ngay với Pensilia nhé! _________________________HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM. Hotline: 0924.777.885 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai. Hotline: 032.6666.247 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu. Hotline: 034.5555.247____________________________Hotline CSKH:  Youtube: www.youtube.com/@PensiliaClinic Fanpage: Pensilia Instagram: www.instagram.com/pensilia_clinic Website: pensilia.com #pensilia #pensiliahcm #rụng_tóc #hói_đầu #kích_thích_mọc_tóc",2024-03-20T18:40:49.313948,[],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/433647899_820596270108948_2305757307396005295_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=58EKyN_hlGoAX_UWo-d&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfDcXCe-556T7s-foyjVsEQ-YBCNmWS_gM_E4yS9tZZIRA&oe=6602C003,https://www.facebook.com/pensilia/posts/pfbid0rH8x5Pcq6PBzm3wmppRSEWZGFhgMRiavDpz7r8N3cqR64JvDszs6vnuqNLLC6kVFl?__cft__[0]=AZVSuOTgXlSWCTdt77JZFwOM-F1lR0I2Bgk63bMY1BQ6_JOZ9w8N1vSeYdD8avWs6ArMaXLlW-y00wRW7tDHYVm2C0VqqgMeURgHNoArrtJ_xi-q8PrlR4_pNRJAUd7McsFeIVLt1gJ1irpqQE_-NIRt1_CeJ-Rd4MyRt2naABmbI3RaAvrwkvs3Ca1YyyoAlp8oRHluCczi0p2qsMoTdZnF&__tn__=%2CO%2CP-R
pfbid02R6LpDHPFntDsdcdTj3BnZaNhoJvmR8kVZJJrkmBTpcAUVGtooXnHS5WdL9VSAtJRl,Pensilia,0,12,7,0,0,0,0,0,19,4," CHÚC MỪNG NGÀY QUỐC TẾ HẠNH PHÚC 20/3/2024  Với bạn thì hạnh phúc là những điều gì? Với Pensilia hạnh phúc chính là mang đến sự hài lòng cho tất cả khách hành. Mỗi ngày nhìn thấy sự thay đổi tích cực từ diện mạo đến vóc dáng của mọi người là một niềm vui khó tả của phòng khám. Nhân ngày Quốc tế Hạnh phúc Pensilia chúc toàn thể Quý khách hàng, Quý đối tác có thật nhiều hạnh phúc, thật nhiều niềm vui. Hãy dành thời gian cho những người thân yêu, thực hiện những điều bạn thích và tận hưởng những khoảnh khắc hạnh phúc trong cuộc sống nhé! _________________________HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM. Hotline: 0924.777.885 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai. Hotline: 032.6666.247 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu. Hotline: 034.5555.247____________________________Hotline CSKH:  Youtube: www.youtube.com/@PensiliaClinic Fanpage: Pensilia Instagram: www.instagram.com/pensilia_clinic Website: pensilia.com #pensilia #pensiliahcm #quốc_tế_hạnh_phúc",2024-03-20T18:40:49.581079,[],https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.30808-6/433468681_820590930109482_296760630045181386_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FDhPYnpuGD8AX_91LyZ&_nc_ht=scontent.fsgn2-7.fna&oh=00_AfB6beM8oNh3h4XlwQeG5b-ZxNkezx7nrNnpfkaADYRyaw&oe=660423DF https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/pensilia/posts/pfbid02R6LpDHPFntDsdcdTj3BnZaNhoJvmR8kVZJJrkmBTpcAUVGtooXnHS5WdL9VSAtJRl?__cft__[0]=AZUbD4sXZeetZg1nJ9H3aCYw3_F_FerNJ_P2PfB47sMeHXqrYC5Rb7skNcVnPnuO2INAIvmKBIj1-J6pPWPdxDez3a7LkEyV_bv_BXa2ied2GseIf3_dv77BPkXNvuy7XA-aG6SIGR-4qMROlG_QNLXg7EuwzBX_F8whw_aaB4lzINrJLhI15iXqUQnniQSOAJTY-wb58sfHaewdyNR6q9Kb&__tn__=%2CO%2CP-R
pfbid0bYgFaUw3h4n78A83iAz9AxXAWL8rJBXqimceQRSThzoFHuZgUgwQuAxhpAzthNq4l,Pensilia,0,19,1,0,0,0,0,0,20,2,"[LIVE vào lúc 21:00, 20.03.2024] Cập nhật xu hướng điều trị trứng cá và trứng cá đỏ bằng thuốc bôi và công nghệ laser đình đám. Cùng hỏi đáp với bác sĩ CK2 Da liễu Nguyễn Phương Thảo.",2024-03-20T18:40:56.434876,['blob:https://www.facebook.com/70bda214-f984-442e-94e1-e89466024502'],https://scontent.fsgn2-10.fna.fbcdn.net/v/t15.5256-10/432029402_943649683796463_442326233840429956_n.jpg?stp=dst-jpg_s960x960&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OFvc2KgYvc8AX_wS6pe&_nc_ht=scontent.fsgn2-10.fna&oh=00_AfAbQT8ZQY9c2aEYCgjpYWtbpxX8UOfHPoHq5YxDyh8dcw&oe=6603197F https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/pensilia/posts/pfbid0bYgFaUw3h4n78A83iAz9AxXAWL8rJBXqimceQRSThzoFHuZgUgwQuAxhpAzthNq4l?__cft__[0]=AZWZ8EWNCMlD-Of4EGa7iN82HU8PcYknPo2HGHEzr8ds2hgTWVmC61oZbaYmQRNHlJHHd76PUlrJqn_1uhIBBpgqJK3vq2bR136SM_A9JVWMtVIDP7S4ar5UiotkOPZ6O4JbDUrCOWfyUGVgnSZgfRnG5outcF2GAApEIVwSWKrUzerPbaSsRHB5cFzplxQPs1Ub-WMLvPTmU33SsW1RusLP&__tn__=%2CO%2CP-R
pfbid0BDgbBFPxzjmJ8JPCycnWXYktk4iLXE1Ywxjcn898iDEP6fLSyhUNAkbDBZrrF22Zl,Pensilia,0,7,2,0,0,0,0,0,9,0,"Chủ đề livestream ngày mai “Trứng cá, trứng cá đỏ - Các phương pháp hiện tại, xu hướng và quan điểm điều trị của Bs CKII Nguyễn Phương Thảo. Hẹn mọi người vào lúc 21g00 nhé.",2024-03-20T18:40:56.678285,['blob:https://www.facebook.com/0c61214d-fa15-4431-9c79-57295c0148b0'],https://scontent.fsgn2-5.fna.fbcdn.net/v/t15.5256-10/427953854_733033088632202_5212155607864877456_n.jpg?stp=dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=srupVhiaQxQAX-sS3ff&_nc_ht=scontent.fsgn2-5.fna&oh=00_AfAnW5a94FyyVTjsZXs1_XxusWh49jbDM_VB8Qupap6ufQ&oe=6604AA79,https://www.facebook.com/pensilia/posts/pfbid0BDgbBFPxzjmJ8JPCycnWXYktk4iLXE1Ywxjcn898iDEP6fLSyhUNAkbDBZrrF22Zl?__cft__[0]=AZXVZCew2aWl5qmEvxPnFwEP_wfPfz3PpWrTyB4rZK6yJcntbjRsvOxfCR7-hxQubgtbgfFuVpahIOOyr8ws0O3gUbBEwXXL7FiKwVnYPEwJbP1wsYhcTZkum3IvgfNMOL2gKOZLQLt3wG8jyxnr3jeGci8FMQxNHWOJTvi4fOe9Z9qzcLuwiEbXZx7WtMOxttgkr5F7vFavDxI2SVW8YlYQaamen8hbEQTOHu2pr5ToDjByHg04u5de9xg_AAdmw9I&__tn__=%2CO%2CP-R
pfbid0B9CtUwTCw5Sy9r1UCYTTwmS61tQn9U1eg4eyYZ2KqQcoSfXtLoeRCqfgfjWAd3Cpl,Pensilia,0,10,4,0,0,0,0,0,14,3,Tách đáy sẹo bằng laser với Bs Nguyễn Phương Thảo,2024-03-19T18:40:56.875431,['blob:https://www.facebook.com/898edf96-4538-4852-a36b-93feb0344cea'],https://scontent.fsgn2-6.fna.fbcdn.net/v/t15.5256-10/426724751_959179882235539_6342887228398835170_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=B8K4lxd8GWgAX9ODn_r&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfB6__c5q4svEBBvHKt_4MgKRzd0BiahiwcjD_TaYzYvmg&oe=6604694D,https://www.facebook.com/pensilia/posts/pfbid0B9CtUwTCw5Sy9r1UCYTTwmS61tQn9U1eg4eyYZ2KqQcoSfXtLoeRCqfgfjWAd3Cpl?__cft__[0]=AZW7ByUyJvHnD8CUdLKXG0SpBkn78xj5xJt8RmpfiCsQSICa5lVdF9-gWgpPsHcKsn-3p7slr_-fQn7pQjI2aJejD6oa1UyEhxLoRC7Ms5NamizFP2W9TAEfQYaLYJaa0bTceqSd-961Qkl8vEJpSHBEI4sZwaiYvvnj0nW0yOOXJDabnmao3zqQ-SN5ZS5qda3VD74SuhXtiE6_be_eJHUj46rl3mvnK9ECZrsKCSE2eGMZrmiY-ockNKuppazZmJ8&__tn__=%2CO%2CP-R
pfbid085jqRc1SL9TJ3uBpWT42k8rgUhALEmoeue1gVPXEFQ6wCidtBHpXu1tQ9ykc9mN9l,Pensilia,0,13,4,0,0,0,0,0,17,1,"LÃO HÓA TRÊN GƯƠNG MẶT BẮT ĐẦU TỪ NHỮNG DẤU HIỆU NÀO, BẠN CÓ BIẾT KHÔNG? Lão hóa là một cơ chế rất tự nhiên của cơ thể con người. Và chúng sẽ bắt đầu khi chúng ta vào giai đoạn tuổi từ 25 trở đi. Làn da, gương mặt là những vùng dễ dàng xuất hiện các dấu hiệu của lão hóa như: Nền da sạm màu Làn da rất dễ bị sạm và không đều màu. Phần sạm rõ nhất là ở hai bên má, trán, vùng da mắt. Sắc tố sậm màu xuất hiện nhiều hơn, có thể thêm cả đốm nâu. Bạn sẽ cảm thấy gương mặt mất đi độ căng bóng, khô và sần nhiều hơn. Rãnh cười sâu Dấu hiệu dễ dàng nhận biết nhất báo hiệu cho bạn biết rằng bạn đã vào tuổi lão hóa chính là nếp gấp cánh mũi sâu hơn. Thông thường khi da còn trẻ thì phần rãnh cười sẽ không hằn rõ, chỉ khi cười thì nếp gấp này mới xuất hiện. Tuy nhiên tuổi càng lớn, gương mặt chảy xế làm lộ ra hơn phần khuyết điểm này. Nếp nhăn đuôi mắt, cau mày Chúng ta thường bảo nhau nếp nhăn chính là dấu hiệu của tuổi tác. Báo động rằng chất lượng cấu trúc da mặt đang có sự xuống cấp. Và rất cần những giải pháp giảm xóa nếp nhăn, căng da giúp gương mặt có lại độ đàn hồi và tươi trẻ. Để có thể giữ gìn một nhan sắc không tuổi, gương mặt tươi tắn và trẻ trung bạn cần đến những giải pháp làm đẹp và trẻ hóa thích hợp. Liên hệ với Pensilia để được tư vấn và thực hiện bạn nhé!_________________________HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM. Hotline: 0924.777.885 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai. Hotline: 032.6666.247 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu. Hotline: 034.5555.247____________________________Hotline CSKH:  Youtube: www.youtube.com/@PensiliaClinic Fanpage: Pensilia Instagram: www.instagram.com/pensilia_clinic Website: pensilia.com #pensilia #pensiliahcm #lão_hóa_da #trẻ_hóa",2024-03-19T18:41:02.370779,[],https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.30808-6/433772763_819965856838656_6557430106771985950_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KKD_PTtLB4kAX-wP_tQ&_nc_ht=scontent.fsgn2-7.fna&oh=00_AfCfPgzdWEBKDgGPtq1gSWoHLNwDvBbhB6Cv7LcSrPIaCw&oe=66048CDE,https://www.facebook.com/pensilia/posts/pfbid085jqRc1SL9TJ3uBpWT42k8rgUhALEmoeue1gVPXEFQ6wCidtBHpXu1tQ9ykc9mN9l?__cft__[0]=AZU5_bfQ2KPelRRRTdrJCs7NQrMhBM_pel6xOdog1FD52PmjoirKQ4BQ4VT_9jbs_PwzzT2PvMWYOLIf8h9YXLv9j0POM-6M5qITG3WEOrqkAUVCqT1BjnVmNNHfRfFq5aVnji6bukfcTbjKvbPDcWYjT40m7cxslX2eHThSgwAeCiM1a_iqzAr4p59uUDzqnJL44T_HwKeG14iujeIH507w&__tn__=%2CO%2CP-R
pfbid02e2qLr1vVYgE5eGyZ9oWvJtT6Mgr4xFSD5HtEAz6fc593n1NENERfrH8e6s64sFZ5l,Pensilia,0,14,3,0,0,0,0,0,17,1,Có phương nào phục hồi da nhiễm Corticoid không bác sĩ ơi ?| Bác sĩ CKI Hoàng Thị Hồng Trâm #pensilia #pensiliahcm #phục_hồi_da,2024-03-19T18:41:02.515400,['blob:https://www.facebook.com/b3ce5f82-6678-4ac4-bdc7-50b8853b4d51'],https://scontent.fsgn2-9.fna.fbcdn.net/v/t15.5256-10/420663324_925261179093228_2596562879824457746_n.jpg?stp=dst-jpg_s960x960&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8KVyfakys70AX8Y81Mt&_nc_ht=scontent.fsgn2-9.fna&oh=00_AfBQKfQNdOcZ0I5tgx1DTBOfzd43LjIcbgs_tTkH5iR10g&oe=660465C0,https://www.facebook.com/pensilia/posts/pfbid02e2qLr1vVYgE5eGyZ9oWvJtT6Mgr4xFSD5HtEAz6fc593n1NENERfrH8e6s64sFZ5l?__cft__[0]=AZVe7aiYTP6LOb6WSAHeK537OemRzKWy5o5HBPa-w_Kv4Mn7ry8ypgnpIRMCFC8_rPOXIoOa93gjWqJtOOxCDDL0-9xUc4sVUGOcpgYNH5s26Tn2OPRSg94vA5mr_aH0UYcRweg2iLMOjB0eRskM_Bp8usFUMJp9py6B8HKBN41iaaD57Al2Q7BDS4jS5_7TACeyMWOokY40k4QjwEtaVpUD&__tn__=%2CO%2CP-R
pfbid0hGMB9z4b9gf8PEdFNks2LbGv12CZmf75VyNpXHhS84WPCnStdWBfgQGbVjxonVcgl,Pensilia,0,11,7,0,0,0,0,0,18,1,"LASER ĐỒNG ÁNH SÁNG KÉP CÔNG NGHỆ THẾ HỆ MỚI ĐỘT PHÁ TRONG CẢI THIỆN CÁC VẤN ĐỀ CỦA LÀN DA Laser Dual Yellow là một trong những công nghệ độc quyền do Pensilia sở hữu tính tới hiện nay ở miền Nam. Tên gọi đầy đủ của dòng công nghệ này là Laser Đồng ánh sáng kép. Vì chúng sở hữu hai bước sóng tia màu xanh lá cây và tia màu vàng với bước sóng 511nm và 578nm.Laser Đồng đã có mặt tại Pensilia từ rất lâu và hiện đã được phủ sóng đều trên toàn hệ thống. Phòng khám đã ứng dụng công nghệ này trong việc cải thiện các vấn đề về sắc tố, giảm đỏ vùng da sau viêm, đánh bật tông trắng sáng tức thì,...Điểm nổi trội nhất của dòng công nghệ này chính là một trong những tiêu chuẩn vàng trong việc cải thiện nám sạm. Da sau thực hiện hầu như không cần thời gian hồi phục, không để lại dấu vết, không bị châm chích hay kích ứng. Làn da của bạn là duy nhất, để cải thiện các tình trạng của da hãy đến gặp bác sĩ da liễu để có phác đồ điều trị riêng biệt bạn nhé!__________________________HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM. Hotline: 0924.777.885 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai. Hotline: 032.6666.247 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu. Hotline: 034.5555.247____________________________Hotline CSKH:  Youtube: www.youtube.com/@PensiliaClinic Fanpage: Pensilia Instagram: www.instagram.com/pensilia_clinic Website: pensilia.com #pensilia #pensiliahcm #laser_đồng #ánh_sáng_kép",2024-03-18T18:41:02.841599,['blob:https://www.facebook.com/6c79bc1e-5380-4b0c-b816-9c6fdf0bda57'],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/433792655_819316230236952_6930964222116179359_n.jpg?stp=dst-jpg_p600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z0TIq8AGtrAAX-KgRCg&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfB8kDiTckjHYIMirgE2eFKTu-jOtBuMZE_MUlJ5JMOpcQ&oe=660339FC https://scontent.fsgn2-9.fna.fbcdn.net/v/t39.30808-6/433434801_819316246903617_3371286821912726937_n.jpg?stp=dst-jpg_p600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ysLGf_8DV08AX961fpq&_nc_ht=scontent.fsgn2-9.fna&oh=00_AfCGYNavaAGZdKjmP3DNOqgHFDj0jj_eYTQDuJlX04iiUw&oe=6604587B https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/pensilia/posts/pfbid0hGMB9z4b9gf8PEdFNks2LbGv12CZmf75VyNpXHhS84WPCnStdWBfgQGbVjxonVcgl?__cft__[0]=AZXoPC2S7uVctArxALchotqz7bur7X2a2VxTv4PADURaUQFrstqX4GV0DYv4vk4MOoGco2v_rc8ZxiiCH_MQLiQadmgHRTHWRCa1nff_puVAz3gB6tTSbgN1hZzie0RCXV5Vgzn6yv7qy1FQHVONQvo_cnFY78_Nb-txbCrXPqThe07l3tIAsVWm0XsD0ZpM5UGIbLuacnwDAxv338hL5lD6&__tn__=%2CO%2CP-R
pfbid0f5SrLV4UPHWmabtsgtLRDDGLYCbsmGWyzDP8Yh97XvFTUJonfA3D6UMHRamU9Z4Pl,Pensilia,0,11,4,0,0,0,0,0,15,0,"Phác đồ cải thiện các vấn đề về tóc sẽ được kết hợp nhiều phương pháp khác nhau như laser, PRP, thuốc uống, bôi,... Để tăng hiệu quả đ.iều t.rị và mang đến kết quả tốt hơn cho khách hàng.  Bạn đang gặp vấn đề về tóc thưa, tóc rụng nhiều,... liên hệ ngay với Pensilia nhé! __________________________HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM. Hotline: 0924.777.885 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai. Hotline: 032.6666.247 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu. Hotline: 034.5555.247____________________________Hotline CSKH:  Youtube: www.youtube.com/@PensiliaClinic Fanpage: Pensilia Instagram: www.instagram.com/pensilia_clinic Website: pensilia.com #pensilia #pensiliahcm #pen_hair #rụng_tóc #kích_thích_mọc_tóc",2024-03-18T18:41:09.366182,[],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/433746219_939805370865231_2400464173058604984_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=65N9zn0DgvIAX_OdqRX&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfCwupL1L1_SJ6my-28xEjlUKy_0ZTIeRyOMhYYjuORS6Q&oe=6604469D,https://www.facebook.com/pensilia/posts/pfbid0f5SrLV4UPHWmabtsgtLRDDGLYCbsmGWyzDP8Yh97XvFTUJonfA3D6UMHRamU9Z4Pl?__cft__[0]=AZVL54PdwDzlOw7oNasoeXzf9o0fy5NwANivcEU-Nd-nYwyCUjzDdJ0aB3QYE-BF_OiNIVGW8VbFLUNhrR1jbtTqXvYi2D1k3PtUKfiS2l8bm-WVR5PU8tYPB9flOu6wEMqLd90J5Tk_iOrAgUrnin-95MocoJG6RyuTvrYr9FCemfYfmN47cPZ-cKU0ClcFUgA5TFoWChQVKXJa8WCA42Sh4SVCV-SmRunqZI-ofG4nLQDCKVAs5rY0K86_CfxHOVs&__tn__=%2CO%2CP-R
