text	label	id
Không có chuyên môn, da nào cũng trị 1 cách. Da mình từ mụn viêm thôi mà trị riết thành nhiều thâm và rỗ. Ai trị mụn thì nên né chỗ này ra	0	322
Tiền rẻ đi đôi với chất lượng kém, tiền mất tật mang. Làm đẹp xong da xấu hơn	0	323
"Rất tệ . Tiêm filer cằm bị lệch, nay đến bác sĩ kêu hết filer rồi, thông cảm. c mua thêm để chỉnh cho đỡ lệch. Khách thì ít. Toàn tiktoker đến quay.
"	1	324
làm ăn không có tâm!!lấy tiền người ta mà làm cho có!!!xong rồi lại biện một đóng lý do để thoát khỏi trách nhiệm	0	325
Ko bảo hành.Thái độ nhân viên và trợ lý ko tốt áp đặt luôn tìm lý do và đẩy lỗi do khách, Tạo ra sản phẩm ko tốt thì phải tìm NGUYÊN NHÂN ,và quan trọng là thái độ và cách giải thích với khách, nhưng ở đây lại tìm LÝ DO	1	326
Chúng tôi đã có trải nghiệm tệ. Các bạn không uy tín . Nói một đằng lại sang một nẻo khác. Bệnh viện lớn nhưng làm việc thiếu chuyên nghiệp.	0	327
Nhân viên thì tỏa thái độ khinh thường khách hàng, dịch vụ thì lâu ơi là lâu. Tư vấn thì cho qua loa. Chịu thiệt	1	328
Tốn tiền thì nhanh mà tái khám hay dịch vụ tặng thì lâu. Cái gì cũng lâu chỉ có đóng tiền là nhanh thôi.	0	329
Tay nghề kém tạo hình làm sai không chịu trách nhiệm.. ân hận khi đến đây.. tiền mất tật mang	0	330
Làm ăn chán quá	1	331
Không trả cọc cho nhân viên, mail ko phản hồi 1 lí do chính đáng, quỵt tiền nhiều nhân viên.	0	332
Dịch vụ tệ, chèo kéo ép buộc khách mua thêm dịch vụ từ lúc vào đến lúc về, khuyên mọi người nên chọn nơi khác	0	333
Mong Nevada khắc phục tình trạng triệt râu . Mình triệt hết đc 1 tuần . 1 tuần sau mọc lại . Nhân viên thì có bạn nhiệt tình có bạn không ... cảm ơn	1	334
Nhân viên tư vấn khách xong, nhận tiền đưa voucher xong đứng lên đi cái một, không nói năng gì. Bỏ khách ngồi đó. Thiếu chuyên nghiệp!	0	335
1 sao là quá cao cho dịch vụ thậm tệ như này	1	336
Thái độ phục vụ kém về dịch vụ và tư vấn	0	337
"Trước khi làm thì tư vấn khá ok. Làm xong thì đổ cho khách tại thế nọ lọ chai.
"	0	338
"Tới nơi thẩm mỹ viện bắt đánh 5 sao để nhận khuyến mãi nên mọi người đừng tin 5 sao ở trên này nhé!
Bác sĩ vừa làm vừa nói chuyện với nhân viên, ko tập trung, cắt mắt mình bên to bên nhỏ rõ ràng nhưng tới khi mình tới xem lại lại cứ bảo đều rồi, đổ thừa ngược lại do mình"	1	339
Mọi người đừng đến bác sĩ này nhé. Tay nghề không giỏi, yếu chuyên môn và vô trách nhiệm lắm.	0	340
Bệnh viện gì đâu mà gọi kg bao giờ bắt máy,	1	341
Hiệu quả ở mức trung bình, giá cao hơn mặt bằng. Người tư vấn nói dối khách hàng, lừa khách mua dịch vụ.	0	342
If your from oversea they will charge you more	1	343
"Quảng cáo k đúng sự thật, bs ko có lương tâm, k có đạo đức nghề nghiệp, lúc tiếp khách thì ngon ngọt, lấy tiền khách xong thì khách bị gì liền phủi trách nhiệm,khách phẫu thuật chỉ có bill thu tiền và k bao giờ có phiếu bảo hành, bảo hành miệng rồi khách bị hư hỏng gì đổ do khách để khỏi bồi thường
"	0	344
Nhân viên chửi trên đầu khách chửi xuống khi làm không đúng	1	345
Sau khi điều trị xong, không thấy kết quả gì mấy, phí tiền quá	1	346
Từ bảo vệ đến nhân viên ăn nói mất lịch sự, không niềm nở với khách hàng, thái độ khinh bỉ, chảnh chọe với khách hàng. Nên xem lại đội ngũ nhân sự của bệnh viện, chứ khách không muốn đến lần thứ 2	0	347
Dịch vụ tệ, làm sơ sài và đường khâu xấu	0	348
Mình rất thất vọng. Mình đến đây 2 lần. Nhân viên tư vấn rất hay, hứa hẹn đủ kiểu. Lúc tư vấn không nói thẳng cắt mắt. Mà nói mình lấy mỡ và da thừa mí trên. Giờ làm xong rồi mí to mí bé.	0	349
Thái độ tư vấn của nhân viên quá tệ. Nên cân nhắc trước khi làm dịch vụ tại đây.	0	350
Bệnh viện thẩm mỹ lươn lẹo	0	351
Ko nên bỏ tiền và thời gian của mình vào đây.	1	352
Không chuyên nghiệp	1	353
Không hưỡng dẫn tận tình. Không nhiệt tình... nói chung làm thất vọng quá	1	354
Thái độ nhan viên khi tv thấy k ko mua sp và chua qd làm nv vênh váo bỏ đi và muốn đuổi khách đi . Ko bao giờ quay lại	0	355
Khuyên chân thành mọi người là đến nghe tư vấn xong hãy quyết định nên làm hay không nha. Đừng cọc tiền trước,đặt chỗ online để được giảm tiền hơn so với đến trực tiếp, bla bla.	0	356
tư vấn kém, thiếu chuyên nghiệp ko có chuyên môn, kèm bán hàng đa cấp	1	357
Cái khác ko biết Nhưng phun môi thì màu ko đẹp, mặc dù đã dặm. Phun mí màu cũng ko lên , nhạt toẹt.	1	358
Đa cấp, phục vụ kém, sặc mùi tiền	1	359
Khách đông mà WC thì có 1 cái, đi phải xếp hàng	1	360
Không chuyên nghiệp. Thiếu tôn trọng khách hàng từ chủ đến nhân viên.	1	361
Rất tệ. ai vô cũng dính lỗi. mọi ng ko nên vào làm. mình khuyên thật lòng. toàn review đánh giá ảo. tay nghề quá kém	0	362
nếu mà có 0 sao tôi sẽ đánh giá tmv này 0 sao. không bh muốn quay lại	1	363
Service tệ thật sự	0	364
Thiếu chuyên nghiệp, nhân viên nam ngồi tư vấn cùng bác sĩ nói rất nhiều nhưng không ý thức được mình đang tư vấn gì, trị thâm mắt mà nhầm sang làm mọc tóc 2,3 lần. Rất thích khẳng định có kinh nghiệm này kia. Khách hỏi công nghệ và thành phần dưỡng chất là gì thì cả bác sĩ và ng này đều kh nói được cụ thể, chỉ nói chung chung là dưỡng chất trị thâm.	0	365
Trị nám không hiệu quả đâu mn nhé. Tốn tiền, mất công đi lại, tiêm đi tiêm lại không thấy mờ mà còn nổi lên nhiều hơn. Từ đầu tư vấn mình là điều trị hết, sau thì lại nói chỉ mờ chứ k hết được. Nên né tmv này ra mn nhé. Đừng để tiền mất tật mang	0	366
Thiếu chuyên nghiệp . Không có chuyên môn . Ko trả lại tiền	0	367
Nơi này thật sự tệ cả thể xác lẫn tinh thần	1	368
Không uy tính!	1	369
Làm k chuyên nghiệp, thời nào rồi mà còn làm viền môi, bên cao bên thấp,màu lên k chuẩn quá đậm, môi k đều màu, làm xong nhìn già đi cả chục tuổi, vừa tốn tiền vừa tức. 😭, muốn chửi thề. …	1	370
Dịch vụ chán, thất vọng tràn trề. Đưa mẹ mình đến đây làm 3 lần, mà về vẫn xấu bên cao bên thấp. Nt thì không ai trả lời, gọi điện thì không bắt máy	0	371
Thẩm mỹ chân mày công nghiệp, hàng chợ. Nhân viên rất khó chịu	0	372
Tư vấn cực chảnh luôn. Không có lần sau	0	373
Dịch vụ tệ, tư vấn sơ sài, nhân viên xăm môi tên Thanh Xuân có thái độ lồi lõm rất mất dạy, nạt khách, mọi người làm thì né con nhỏ nhân viên này ra nhe.	0	374
Cách tiếp đãi khách không chu đáo, đặc biệt là những nhân viên rãnh không có khách để làm ngồi nhìn khách rồi nói xăm soi các thứ, ánh mắt không tôn trọng. Tôi đã nghe tiếng chất lượng về dịch vụ nhưng sản phẩm thì ổn nhưng dịch vụ cần xem lại .	0	375
Khi em liên hệ tới nhưng người tư vấn không nói chuyện nhiệt tình, nói chỉ để cho có nói. Khi khách hàng đang thắc mắc thì phải giải đáp những khúc mắc đó chứ, cứ nói chung chung cảm hấy rất bực mình	1	376
Tay nghề của KTV ko như quảng cáo. Phun môi mà vẽ tim môi bị lệch dù đã yêu cầu vẽ lại	0	377
Làm chân mày bị lệch. Nhân viên thì xấc xược. Không bao h tới lần 2	1	378
nhân viên làm việc thiếu chuyên nghiệp, không có tam, không sạch sẽ trong khi tiến hành phun xăm	1	379
Nhân viên tiếp tân nói chuyện nghe lạnh lùng. K phải một dịch vụ ấm áp và chất lượng	0	380
Cách phục vụ kém không tận tình tư vấn cho khách hàng, làm chân mày không vừa ý	1	381
Thật sự thái độ nhân viên rất tệ luôn	0	382
Chán với cách làm việc của nhân viên	1	383
Nhân viên kỹ thuật gắt gỏng với tôi.	1	384
cái này hay và đẹp quá nhà Pensilia.	1	385
trộm vía tóc nhanh dài và khỏe lắm Pen ơiii	1	386
Pensilia chi nhánh Đồng Nai:  Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa.	1	387
Sang-xịn-mịn quá	1	388
Vừa được đi học vừa được làm đẹp. Sướng nha 🌸🌸❤️. Hình hoa đào đâu e? Bên đó đang mùa hoa hả?	1	389
Đẹp trai nha	1	390
Quá chời đẹp rồi…coi chừng tui 😌😆	1	391
đẹp troai vãi	1	392
Đẹp  quá em ơi	1	393
ội xinh đẹp quá đi anh mình ơi	1	394
Wow Bác Việt Cố Lên	1	395
Lịch lãm phong độ bảnh trai lắm cháu tui ơi	1	396
"Công nghệ laser 3 tia được FDA chứng nhận an toàn và hiệu quả: 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201594.pdf"	1	397
"Hình ảnh thực tế về cơ chế hoạt động của công nghệ laser 3 tia: 
https://youtu.be/2Vdbl5cL3pM"	1	398
Vui quá a ơi	1	399
Clip bts này đẹp luôn anh ui haahahha	1	400
Dễ thương xỉu anh ơi 🤭	1	401
Hiểu… là khi cty có ông sếp mê tiktok 😂	1	402
hâhhaaa bs Thảo bắt trend dữ quá a😆	1	403
Bên đó bị lâu ời ha? 😳😳😳	1	404
"Công nghệ Laser Đồng đã được FDA chứng nhận an toàn và hiệu quả: 
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	405
Dầm dầm sợ đổ chén nước chấm quá kaka	1	406
Cuong Ta a mấy gói nè	1	407
Hix	1	408
Ăn mì tôm mà dằm trái ớt là đúng bài của tui trời ơi. Nhức nách.	1	409
Anh Cường hok được để Chị em Ăn Mỳ Tum!?!?! Thương Chị Của Em!!!	1	410
😍😍🥰🥰🥰	1	411
💋💋💋💋	1	412
Halen Pham	1	413
✅	1	414
Nhìn mà muốn đái ra quần!	1	415
Tuyệt vời quá	1	416
2 “mẫu” có bị lu mờ bởi các chiến thần xịn xò không sếp 😂	1	417
Nhìn dàn máy chỉ biết mê thôi	1	418
Quá tuyệt vời	1	419
Bs lên chương trình khuyến mãi giá sinh viên để các bạn có điều kiện đến điều trị đi bác. Đang hè nè Bác , trong đó có em nữa hihi	1	420
⭐⭐⭐⭐⭐	1	421
!	1	422
Yen Nhi Truong Tran ơi cái vòng tròn công nghệ mình đâu, em điểm danh từng chi nhánh và từng công nghệ giúp anh nhé. Clip này tốt nè.	1	423
Clip này hay đó, nhưng chưa show hết các công nghệ của mình nhé.	1	424
Pensilia quá đỉnh về mọi thứ luôn.	1	425
👍👍👍👍 thích quá , đag có lịch tái khám 🥰🥰🥰	1	426
đúng là ngàn hoa 🌺	1	427
"Công nghệ laser 3 tia đã được FDA chứng nhận an toàn: 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201594.pdf"	1	428
Chất ngất quá bs Thảo ơi🥰	1	429
Tuyệt vời quá ạ	1	430
!	1	431
Huhu làm cái sylfirm đẹp mà đau muốn xĩu 😭😭😭 mỗi lần làm là e khóc hết mấy dòng sông , chỉ gở gạt dc 1 điều là vừa dứt kim đắp mask phát là bt luôn ko còn đau dai dẵng như làm lăn kim	1	432
Quá tuyệt vời.	1	433
Nay có máy chiếu nữa hả bác- mấy lần trước em làm xong chỉ đắp mặt nạ.😁😁😁	1	434
Yêu nhất cặp đôi hoàn hảo này.	1	435
Chúc bác sĩ với chuyến du lịch trời Tây vui vẻ!	1	436
Chúc mừng cặp đôi hoàn hảo	1	437
Chị tưởng cập đôi trẻ  nào không á	1	438
Bác sỹ teen quá ạ	1	439
😍	1	440
Cặp đôi hoàn hảo	1	441
quay xong, nay trời mưa gió cả ngày luôn	1	442
Giảm cân an toàn	1	443
Giảm cân nhanh	1	444
Giảm cân an toàn	1	445
Ngày quá mưa quá gió	1	446
Yêu wa em	1	447
E SHOW🦋👉 rebrand.ly/ev9wj81	1	448
E SHOW🦋👉 rebrand.ly/bzavsas	1	449
Bị vậy lâu rồi ha 😢😢😢	1	450
Bữa nào cho khách tham hia ké nữa nha c	1	451
nhỏ Võ Mỹ Hiệp quản lý lắc nhảy sung dữ luôn ta ưi😂😂😂	1	452
U là chài 🤣 hèn chi chiều nghe nhạc	1	453
Nay theo trend top top dữ ha bác sỹ :))	1	454
Hay thế, chị xem mấy lần vẫn thích😍	1	455
Kkkk bửa nay T hồi teen quá thể	1	456
Nay em nhon hè	1	457
Sao tao thấy m căng thẳng dị 😅	1	458
Biên Hoà làm không lại nha😁	1	459
Dễ thương quá	1	460
Cưng ghê Chị ui!!!	1	461
Ôi dễ thương quá, e cười sặc sụa luôn chị oie 😅😅😅	1	462
No 1	1	463
Chủ tịch đâu sao ko mời nhảy chung chị😆	1	464
Sao chị ko rủ anh chủ tịch vào nhảy cùng?	1	465
De thương quá ne	1	466
Thiết nghĩ nên đầu tư thuê thầy Huỳnh Trung Hiếu về lên bài tập nhảy nha nha..🤣🤣🤣😛😛	1	467
Đức Thiện	1	468
Bác sĩ dễ thương quá ạ	1	469
bs đô con nhất, mà nhảy khí thêd nhất đúng chất vt	1	470
Huỳnh Trung Hiếu phụ đạo lại đi. Haha	1	471
Sốp dễ thương quá bs ơi~ chắc ko sốp nào làm lại Pensilia 😆	1	472
không thấy cảnh tổng tài xoã vậy anh?	1	473
Chơi dữ luôn ta, vậy mới vui	1	474
Hoang dại quá anh :))))	1	475
Pensilia luôn năng lượng, nhiệt huyết	1	476
"quá xịn sò
chúc Pensilia ngày càng phát triển vững mạnh"	1	477
Team Pensilia trẻ và xung sức quá đa :)	1	478
Vũ điệu làng lá này lạ quá 😂	1	479
Bs mặc bộ này đẹp quá nha	1	480
❤️❤️❤️	1	481
Chị Thảo Mãi Đỉnh!! 🤩🤩🤩	1	482
Bs đi nước ngoài suốt thichd thặc	1	483
Bác Thảo  cập nhật  nhiều kỹ thuật mới về làm đẹp cho các chị em VN ! Cho ai cũng đẹp giống BS nha!!!	1	484
Bác Thảo đi học nên hôm nay tới ko thấy bác Thảo😍	1	485
"Đi nhanh rồi về em ơi
Bao người đang đợi"	1	486
Ước gì năm mới bác có liệu trình trị nám cho người thu nhập thấp hihi	1	487
Bs ơi. Nhanh về để ce đc ưu đãi nhé	1	488
Xinh gái quá nha em	1	489
❤️🥰	1	490
👍	1	491
"Để biết thêm về thông tin chi tiết các công nghệ tại Pensilia, liên hệ trực tiếp qua hotline 032.6666.247 hoặc (0251).381.9666 
----------------------
Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa."	1	492
Xinh quá 😍😍😍	1	493
đỏ rực nổi bật luôn nè!	1	494
Quá xá rộn ràng rồi 🎉	1	495
rộn ràng tết quá à!!!	1	496
Dữ dzay sao haha	1	497
Dễ thương dữ luôn á 💕	1	498
2 đẹp như tiên	1	499
Chúc Bác Sĩ khai trương Hồng phát!	1	500
Chúc bác khai trương hồng phát	1	501
Chúc bs khai trương hồng phát ạ❤❤❤	1	502
Chúc bs khai trương hồng phát.	1	503
Chúc khai trương hồng phát ạh!!!	1	504
Chúc em khai trương Hồng phát nhé	1	505
Chúc Bác Thảo khai trương Hồng phát!	1	506
Chúc Bác khai trương hồng phát	1	507
Chúc  Bác  khai trương  hồng  phát	1	508
❤️❤️❤️	1	509
💓💓💓💓💓	1	510
iu wa nè. Lì xì anh nha !	1	511
Em chuc BS khai truong hồng hồng phát  phát.thuận buom xuôi gió suốt năm BS nhé 👍🎉🎉🎉🎉🎉🎉	1	512
Chuc Bac khai truong phat tai phat loc	1	513
Chúc Khai Trương Hồng Phát ạh	1	514
Vui quá sếp ơi. Nhớ Pensilia quá ạ	1	515
Bên anh nhiều hot gơ vậy mà sao mấy lần em qua không thấy anh 🤣	1	516
Thich cách trả lời của Bác sĩ...	1	517
Sao giống Anh Cường tán lại Chị dậy!!! Mà Chị Tui thì Oh la la!!!! Mãi yêu!!	1	518
💞🤭💞🤭	1	519
Da nhìn mê luôn e🥰🥰🥰	0	520
Tskin- máy làm đẹp used&new. Chúc các bạn 1 ngày an lành.	1	521
Da căng bóng ko tì vết, mê quá à.	1	522
Quá mọng, quá tươi	1	523
Càng ngày càng đẹp vậy bạn ơi	1	524
Đẹp tuyệt vời nghe bạn mình	1	525
Đây mới gọi là da thật nè. E cho Đông cái clip này đi Hiệp	1	526
Ngon😋	1	527
Mê quá c ơiiii. Em Pan xin vía nàaa	1	528
trộm zía, xin zía cái da láng o đi	1	529
Quá đẹp luôn!	1	530
Đẹp gái quá à	1	531
Đã đẹp nay lại đẹp hơn	1	532
Mê quá trời ơi, tui cũng muốn huhuhu.	0	533
Da đẹp quá mẹ H ui	1	534
đẹp quá e, cho c xin địa chỉ nha	1	535
Da đẹp mê chị ơi	1	536
Ước gì ở gần bạn tui nha	1	537
Trộm vía! Trộm vía!	1	538
100 điểm không có nhưng sẳn tiện cho em hỏi da nào tiêm cũng đc hay sao chị uiiii :))))))	0	539
😍😍😍	1	540
Mãi iu mọi người ❤️❤️❤️	1	541
Giảm cân nhanh	1	542
Giảm cân an toàn	1	543
#botthiennhienthuanthai	1	544
Happy new year to all of you	1	545
Chúc Bs cùng toàn thể nhân viên Pensilia năm mới vui ,khoẻ ,an khang thịnh  vượng ,phát tài ,phát lộc ,có nhiều khách hàng hơn ,Pensilia ngày càng lớn mạnh hơn	1	546
Happy new year Pensillia 😚	1	547
Các bs nhân viên Pensilia ai cũng đẹp. Dê thương quá chừng. Chúc hệ thống Pensilia. Năm mới dồi dào sức khỏe. An khang Thịnh vượng Van sự như ý và càng ngày càng phát triển mạnh mẽ hơn	1	548
Chúc Team Pensilia năm mới vạn sự như ý  - thành công rực rỡ!!!	1	549
Chúc bác Thảo và team luôn có sức khoẻ tốt, trẻ đẹp và hạnh phúc nha!	1	550
Pháo hoa đẹp quá Chị hihi!! Team nhân Sự so đẹp!!!	1	551
Chúc con một năm mới nhiều sức khỏe, trẻ trung xinh đẹp và Pensilia làm ăn phát tài phát lộc và luôn được nhiều khách hàng tin yêu.	1	552
Chúc mừng năm mới em và gđ 💐💐	1	553
Pensilia is so Pro❤️❤️❤️	1	554
Chúc c Thảo và đại gia đình Pensilia năm mới thật nhiều sức khoẻ và đạt doanh thu lợi nhuậ khủng trong năm nay 🎊🎊🎊	1	555
Chúc bác Thảo năm mới thành công và hạnh phúc hơn nữa	1	556
Hay nha!	1	557
chính xáccc ạ kkk	1	558
Xin hỏi pk mình có trị thâm nách ko ạh?	1	559
Không liên quan đến da cho em hỏi bên mình có điều trị rụng tóc không ạ?	0	560
Sao ko thấy chủ tịch lên sàn vậy. Lo làm camera man hả.	1	561
Nguyen Phuong Thao nhảy sung quá vui ghê, còn anh đâu Cuong Ta ?	1	562
Khi sếp lớn lên quẩy	1	563
Có điệu nhảy làng lá nữa hả anh hahaha	1	564
🥰🥰🥰🥰🥰	1	565
Quà đầu năm	1	566
"Công nghệ Tái tạo màng đáy đã được FDA chứng nhận an toàn: 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200185.pdf 
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200185.pdf"	1	567
Chi phí thế nào ạ .	0	568
xin chào	1	569
....	1	570
Xuất sắc nha	1	571
Dạ đúng rồi anh. Em biết thiếu gì rồi đó nha	1	572
Xịn xò quá . Thêm nón bảo hiểm nữa cho đủ bộ lun Bs Nguyen Phuong Thao ơi .	1	573
Let's go	1	574
Mẹ con em đang chờ quà về từ hôm ấy	0	575
💖	1	576
Con chờ áo mưa	1	577
Úi đã quá! Chưa hữu duyên đến Pen được hix. Pen bán áo mưa đi Pen ơi!	1	578
Làm thêm áo khoác tri ân khách hàng đi bs Thảo ơi	1	579
Tuyệt vời quá.	1	580
Chói quá chói nha chế	1	581
Chúc bs có 1 ngày 20/10 ý nghĩa trọn vẹn	1	582
🥰	1	583
Bs Thảo chưa bay hả?	1	584
Bả đẹp gái ghê anh ui	1	585
Trời mát mát đi chơi lại nha Mi	1	586
Gì mà quay con gái có chút xíu mà quay mặt ba ko vậy?	1	587
Thái Lan ah anh ?	1	588
Chúc Bác Sĩ khai xuân Hồng phát.	1	589
😘😘😘😘😘😘	1	590
Loan Phuong	1	591
"Để biết thêm thông tin liên hệ ngay với Pensilia qua hotline CSKH 0938.777.885
----------------------
• Pensilia Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM - 0924.777.885
• Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP.Biên Hòa - 032.6666.247
• Pensilia Vũng Tàu: 187 Lê Lợi, Phường Thắng Nhì, TP.Vũng Tàu - 034.5555.247
• Website: https://pensilia.com/"	1	592
hí hí phải qua làm đẹp liền để hốt mí ẻm mới được 🥰	1	593
xinh đẹp nè😍	1	594
Nhanh qua nhận quà .	1	595
Quà xịn quớ	1	596
e có làm mụn bên mình thì có được tặng không ạ	1	597
T Thảo Trâm	1	598
Chúc mừng bạn có tên facebook Le Oanh https://www.facebook.com/lekieuoanh.qttm là người may mắn nhận quà là 1 suất tiêm săn chắc da trị giá 15 triệu trong livestream này nhé. Inbox page để xếp lịch hẹn sớm ❤	1	599
Xin thần linh hãy quay trúng tên FB Le Oanh	1	600
Chào bác sĩ	1	601
chào bác sĩ	1	602
Chau Nguyen	1	603
Helo bs Thảo	1	604
⭐⭐⭐⭐⭐	1	605
⭐⭐⭐⭐⭐	1	606
💐💕❤️🌹👏🏻	1	607
xin vía được quà từ BS Thảo <3	1	608
Tạm biệt bác sỹ	1	609
So sánh giữa căng chỉ và hifu thì nên làm cái nào ạ?	1	610
Quà tặng khủng quá Bác ơi 😍	1	611
Trụ sở nhà Pensilia rất ok: rộng - thoáng - đẹp - chất lượng cao nè!	1	612
Bác sĩ ăn tối chưa ạ?	1	613
quà VIP quá Bs	1	614
E muốn đc nhận quà bs ơi	1	615
Em cũng muốn nhận quà	1	616
Quà tặng hấp dẫn quá bs Thảo ơi	1	617
Hế lô bác Thảo!	1	618
Helo bs	1	619
Em hi vọng nhận quà tặng của bác sĩ.	1	620
Chào bs	1	621
Đang chờ may mắn từ bs	1	622
Chào bsi	1	623
E chào bs	1	624
Quà tặng hấp dẫn qa bs oi	1	625
Cảm ơn c	1	626
Em cũng muốn Nhận qà bs	1	627
Hello bác sĩ 👩‍⚕️	1	628
E chào bác sĩ	1	629
xin vía được quà từ BS Thảo ❤	1	630
Rất mong nhận được phần quà của bs ạ	1	631
Mong muốn nhận được quà của bác sỹ! ❤️	1	632
Em rất mong được may mắn từ bác	1	633
Bs ơi hãy gọi tên em <3	1	634
Bs ơi ngày mai Bs có làm việc bên cơ sở nào vậy ạ	1	635
DẠ em chào Bs <3	1	636
😍	1	637
😍	1	638
hi vọng may mắn ạ	1	639
Căng chỉ mức phí bn Bác	1	640
😍😍😍	1	641
Căng chỉ đau lắm ko Bác	1	642
Bữa giờ mình đang quan tâm các bài nói của bs về da	1	643
Chào bs, bên c có trẻ hoá da bằng lăn kim ko ạ	1	644
C ơi giữa trán e có 1 vệt nhăn gây lõm chỗ ấn đường giữa 2 lông mày thì e nên dùng phương pháp nào ạ	1	645
Dạ bác sĩ ơi, e tiêm nám da hơi khô xíu thì có sao k ạ	1	646
Trang Hoang	1	647
E muốn được nhận quà tặng ạ	1	648
😍😍😍😍	1	649
Bs làm combo luôn, mai mốt đẹp hết sức đẹp. Đã đẹp còn đẹp hơn nè	1	650
🥰🥰🥰	1	651
Nhớ tập đều là đc. Haha	1	652
Thích mần Dance, mà mẹ bắt mần BS, kkk	1	653
Choy ơi chắc xin 1 slot qua đó nhảy quá Chị kakaka	1	654
mê quá đi	1	655
mlem mlem	1	656
"Công nghệ Laser đồng ánh sáng kép được FDA chứng nhận:  
- Điều trị nám, đỏ da 
- Điều trị mụn 
- Bật tông da, trắng sáng 
- Và các bệnh lý về da
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	657
"Link nhà sản xuất: 
https://norseld.com/norseld-medical-lasers/patients-m-l/"	1	658
gg	1	659
"Công nghệ nâng cơ trẻ hóa được FDA chứng nhận an toàn : 
https://www.accessdata.fda.gov/cdrh_docs/pdf13/k132431.pdf"	1	660
Oi sao bên đây chị tăng sao dc nè	1	661
Đăng ký thăm khám chụp phim cùng Elite Dental với nhiều ưu đãi hấp dẫn tạo link:https://forms.gle/AbKSAnpsL5MYEhHa8	1	662
Hồng Phượng chị ơi	1	663
Nguyễn Linh Phương	1	664
Khẩu trang e xin giá c ơi	1	665
kết quả tốt quá nè.	1	666
Pen Hair giá sao vậy Bs	1	667
Nhung Nguyễn	1	668
❤️❤️❤️	1	669
Cho chị loại này cho con gái e nha! Cảm ơn e😍	1	670
gg	1	671
🥰🥰🥰🥰	1	672
Chào bác Thảo !	1	673
Mong nhận được quà của bs ạ	1	674
Chào Bác	1	675
Sau laser pico da bị tăng sắc tố thì dùng sản phẩm gì ạ?	1	676
E đi spa, da ko chăm sóc nhưng ko nám, thình thoảng có vài mụn ẩn nhỏ mà họ dọa là e bị vi khuẩn dermoded, ép e lăn kim, vừa đau vừa tốn tiền	0	677
Phí bắn mau mach trên mặt bn vậy bs?	1	678
Em bị u mạch máu gan rối loạn lo âu trị nám có dễ tái phát ko Bác.	0	679
Duy trì dc bao lâu vậy bác?	1	680
Mai chị lại được gặp bs Thảo nữa nè	1	681
Mai chị đi tái khám	1	682
Hifu bóng da so với meso thì thế nào bs	1	683
Nó quảng cáo để lừa khách á bs. Khi vào nó vẽ nhiều thứ lắm, hơn chi phí 40 50tr rất nhiều.	0	684
Nay Bs live nhiều mắt xem quá trời	1	685
Tuần  trước  em hẹn  bs mà không  được  gặp, em mới  tiêm  nám với  đi laze đồng bên  bác.	0	686
❤️❤️❤️❤️❤️	1	687
C ơi , bao giờ c mở phòng khám ngoài Bắc ạ	1	688
Tiêm filler cằm giữ được khoản bao lâu ạ	1	689
Bác ơi làm laser co2 và sylfirm cách tháng thì tiêm Ha căng bóng được k ạ	1	690
E ở Hà nam, muốn được thăm khám bên c mà khó quá	1	691
Mong nhan duoc qua dieu tri nam	1	692
...	1	693
dạ em chào bác sĩ	1	694
mong được nhận quà của bs ạ	1	695
Bắn 1.2 lần đầu se đậm lên. Đến mấy lần sau mới giảm dần phải ko Bác	1	696
Mong được nhận quà tặng điều trị nám của Pensilia!	1	697
Chào bs ạ	1	698
Bac sĩ oi em rat muon gap bac si de chua nam , bac si co kham online khong a. Lan truoc em ve ma dung lúc bac si sang Pháp tu học	1	699
Khi đến phòng khám thì bs sẽ trực tiếp khám và điều trị ạ. Hay nhiều bs khác nhau ạ.	1	700
Em chào bs! Em rất mong được nhận quà	1	701
Giá tiêm filler cằm giá khoảng bao nhiêu ạ BS	1	702
Em mong được nhận quà của bs	1	703
Bs điều trị da liễu rất hiệu quả luôn. Về sắc tố, về sẹo, chàm trẻ em.😍😍😍	1	704
Cám ơn Bác ❤️	1	705
Mong nhận được quà tặng điều trị nám của pensilia	1	706
Bác ơi, máy soi da có phát hiện được da sẽ bị nám trong tương lai k ạ ❤️	0	707
mong được 1 lần gặp bs	1	708
mong được nhận quà của bs ạ	1	709
Bác ơi. Em tư vấn thêm liệu trình trị thâm tím quầng mắt ạ	1	710
em mong nhận được quà của bác sĩ ạ ♥️♥️	1	711
Mong nhận được quà tặng điều trị nám của Pensilia	1	712
chào bác Thảo	1	713
Có cần đặt lịch trc k nếu ở xa k bs ơi	0	714
